                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6888,                 3.7904,                  4.173,                0.00277,                0.22876,                0.00466,                0.00183,                 3.7885,                 3.8819,                 4.1467,             0.00065041,             0.00065041,             0.00065041
